13046_BKW,192283257360,WOMENS SKYLINE,13046_BKW,Women,Footwear,Sport,100,5999.0,5999.0,Black,10,
13046_BURG,192283257162,WOMENS SKYLINE,13046_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,6,
13046_BURG,192283257186,WOMENS SKYLINE,13046_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,7,
13046_BURG,192283257209,WOMENS SKYLINE,13046_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,8,
13046_BURG,192283257223,WOMENS SKYLINE,13046_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,9,
13046_BURG,192283257247,WOMENS SKYLINE,13046_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,10,
13046_NVY,192283257049,Womens SKYLINE,13046_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,6,
13046_NVY,192283257063,Womens SKYLINE,13046_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,7,
13046_NVY,192283257087,Womens SKYLINE,13046_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,8,
13046_NVY,192283257100,Womens SKYLINE,13046_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,9,
13046_ROS,193113411822,WOMENS SKYLINE,13046_ROS,Women,Footwear,Sport,100,5999.0,5999.0,Red,10,
13047_BKRG,192283656057,WOMENS SKYLINE-BLAZE BY,13047_BKRG,Women,Footwear,Sport,100,4999.0,4999.0,Black,6,
13047_BKRG,192283656071,WOMENS SKYLINE-BLAZE BY,13047_BKRG,Women,Footwear,Sport,100,4999.0,4999.0,Black,7,
13047_BKRG,192283656095,WOMENS SKYLINE-BLAZE BY,13047_BKRG,Women,Footwear,Sport,100,4999.0,4999.0,Black,8,
13047_BKRG,192283656118,WOMENS SKYLINE-BLAZE BY,13047_BKRG,Women,Footwear,Sport,100,4999.0,4999.0,Black,9,
13047_BKRG,192283656132,WOMENS SKYLINE-BLAZE BY,13047_BKRG,Women,Footwear,Sport,100,4999.0,4999.0,Black,10,
13047_NVY,192283257520,WOMENS SKYLINE-BLAZE BY,13047_NVY,Women,Footwear,Sport,100,4999.0,4999.0,Navy,6,
13047_NVY,192283257544,WOMENS SKYLINE-BLAZE BY,13047_NVY,Women,Footwear,Sport,100,4999.0,4999.0,Navy,7,
13047_NVY,192283257568,WOMENS SKYLINE-BLAZE BY,13047_NVY,Women,Footwear,Sport,100,4999.0,4999.0,Navy,8,
13047_NVY,192283257582,WOMENS SKYLINE-BLAZE BY,13047_NVY,Women,Footwear,Sport,100,4999.0,4999.0,Navy,9,
13047_NVY,192283257605,WOMENS SKYLINE-BLAZE BY,13047_NVY,Women,Footwear,Sport,100,4999.0,4999.0,Navy,10,
13058_GYMT,193642101928,WOMENS FLEX APPEAL 3.0 - REINALL,13058_GYMT,Women,Footwear,Sport,100,4999.0,4999.0,Grey,6,
13058_GYMT,193642101942,WOMENS FLEX APPEAL 3.0 - REINALL,13058_GYMT,Women,Footwear,Sport,100,4999.0,4999.0,Grey,7,
13058_GYMT,193642101966,WOMENS FLEX APPEAL 3.0 - REINALL,13058_GYMT,Women,Footwear,Sport,100,4999.0,4999.0,Grey,8,
13058_GYMT,193642101980,WOMENS FLEX APPEAL 3.0 - REINALL,13058_GYMT,Women,Footwear,Sport,100,4999.0,4999.0,Grey,9,
13058_GYMT,193642102000,WOMENS FLEX APPEAL 3.0 - REINALL,13058_GYMT,Women,Footwear,Sport,100,4999.0,4999.0,Grey,10,
13325_BKMT,193113970077,WOMENS SOLAR FUSE,13325_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Black,8,
13325_BKMT,193113970091,WOMENS SOLAR FUSE,13325_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Black,9,
13325_BKMT,193113970114,WOMENS SOLAR FUSE,13325_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Black,10,
13325_NVMT,193113996077,WOMENS SOLAR FUSE,13325_NVMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,6,
13325_NVMT,193113996091,WOMENS SOLAR FUSE,13325_NVMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,7,
13325_NVMT,193113996114,WOMENS SOLAR FUSE,13325_NVMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,8,
13325_NVMT,193113996138,WOMENS SOLAR FUSE,13325_NVMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,9,
13325_NVMT,193113996152,WOMENS SOLAR FUSE,13325_NVMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,10,
13325_WMLT,193113978578,WOMENS SOLAR FUSE,13325_WMLT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,White,6,
13325_WMLT,193113978592,WOMENS SOLAR FUSE,13325_WMLT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,White,7,
13325_WMLT,193113978615,WOMENS SOLAR FUSE,13325_WMLT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,White,8,
13325_WMLT,193113978639,WOMENS SOLAR FUSE,13325_WMLT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,White,9,
13325_WMLT,193113978653,WOMENS SOLAR FUSE,13325_WMLT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,White,10,
13328_BLU,193642167412,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_BLU,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Blue,6,
13328_BLU,193642167436,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_BLU,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Blue,7,
13328_BLU,193642167450,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_BLU,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Blue,8,
13328_BLU,193642167474,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_BLU,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Blue,9,
13328_BLU,193642167498,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_BLU,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Blue,10,
13328_NVPK,193642167535,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_NVPK,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,6,
13328_NVPK,193642167559,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_NVPK,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,7,
13328_NVPK,193642167573,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_NVPK,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,8,
13328_NVPK,193642167597,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_NVPK,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,9,
13328_NVPK,193642167610,WOMENS SOLAR FUSE - BRISK ESCAPE,13328_NVPK,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5499.0,5499.0,Navy,10,
13329_MVE,193113996763,WOMENS SOLAR FUSE - LITE JOY,13329_MVE,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5299.0,5299.0,Purple,10,
13329_NVY,193642167658,WOMENS SOLAR FUSE - LITE JOY,13329_NVY,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5299.0,5299.0,Navy,6,
13329_NVY,193642167672,WOMENS SOLAR FUSE - LITE JOY,13329_NVY,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5299.0,5299.0,Navy,7,
13329_NVY,193642167696,WOMENS SOLAR FUSE - LITE JOY,13329_NVY,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5299.0,5299.0,Navy,8,
13329_NVY,193642167719,WOMENS SOLAR FUSE - LITE JOY,13329_NVY,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5299.0,5299.0,Navy,9,
13329_NVY,193642167733,WOMENS SOLAR FUSE - LITE JOY,13329_NVY,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5299.0,5299.0,Navy,10,
13330_BKMT,193642184259,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Black,6,
13330_BKMT,193642184273,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Black,7,
13330_BKMT,193642184297,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Black,8,
13330_BKMT,193642184310,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Black,9,
13330_BKMT,193642184334,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_BKMT,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Black,10,
13330_NVGR,193642771848,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_NVGR,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Navy,6,
13330_NVGR,193642771862,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_NVGR,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Navy,7,
13330_NVGR,193642771886,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_NVGR,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Navy,8,
13330_NVGR,193642771909,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_NVGR,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Navy,9,
13330_NVGR,193642771923,WOMENS SOLAR FUSE - BRIGHTFULL CHARM,13330_NVGR,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Navy,10,
13411_ROS,193642216325,WOMENS ENERGY-GLACIER VIEWS,13411_ROS,Women,Footwear,Fashion Lifestyle - Sports Casual,100,5999.0,5999.0,Red,8,
41235_BLK,193642306064,WOMENS SEPULVEDA - DAHLIA SLIPPERS,41235_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,9,
41235_BLK,193642306071,WOMENS SEPULVEDA - DAHLIA SLIPPERS,41235_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,10,
41236_BLK,193642306309,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,6,
41236_BLK,193642306316,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,7,
41236_BLK,193642306323,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,8,
41236_BLK,193642306330,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,9,
41236_BLK,193642306347,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_BLK,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Black,10,
41236_CRL,193642306378,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_CRL,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Multi,6,
41236_CRL,193642306385,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_CRL,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Multi,7,
41236_CRL,193642306392,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_CRL,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Multi,8,
41236_CRL,193642306408,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_CRL,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Multi,9,
41236_CRL,193642306415,WOMENS SEPULVEDA - LARKSPUR SLIPPERS,41236_CRL,Women,Footwear,Fashion Lifestyle - Slippers,100,4499.0,4499.0,Multi,10,
12671_BKHP,192283205033,WOMENS SKECH-AIR DELUXE,12671_BKHP,Women,Footwear,Sport,100,5999.0,5999.0,Black,6,
12671_BKHP,192283205057,WOMENS SKECH-AIR DELUXE,12671_BKHP,Women,Footwear,Sport,100,5999.0,5999.0,Black,7,
13058_NVMT,193642246919,WOMENS FLEX APPEAL 3.0 - REINALL,13058_NVMT,Women,Footwear,Sport,100,4999.0,4999.0,Navy,6,
13058_NVMT,193642246933,WOMENS FLEX APPEAL 3.0 - REINALL,13058_NVMT,Women,Footwear,Sport,100,4999.0,4999.0,Navy,7,
13058_NVMT,193642246957,WOMENS FLEX APPEAL 3.0 - REINALL,13058_NVMT,Women,Footwear,Sport,100,4999.0,4999.0,Navy,8,
13058_NVMT,193642246971,WOMENS FLEX APPEAL 3.0 - REINALL,13058_NVMT,Women,Footwear,Sport,100,4999.0,4999.0,Navy,9,
13058_NVMT,193642246995,WOMENS FLEX APPEAL 3.0 - REINALL,13058_NVMT,Women,Footwear,Sport,100,4999.0,4999.0,Navy,10,
13059_NVHP,194428140346,WOMENS FLEX APPEAL 3.0 - MOVING FAST,13059_NVHP,Women,Footwear,Sport,100,4999.0,4999.0,Navy,6,
13059_NVHP,194428140360,WOMENS FLEX APPEAL 3.0 - MOVING FAST,13059_NVHP,Women,Footwear,Sport,100,4999.0,4999.0,Navy,7,
13059_NVHP,194428140384,WOMENS FLEX APPEAL 3.0 - MOVING FAST,13059_NVHP,Women,Footwear,Sport,100,4999.0,4999.0,Navy,8,
13059_NVHP,194428140407,WOMENS FLEX APPEAL 3.0 - MOVING FAST,13059_NVHP,Women,Footwear,Sport,100,4999.0,4999.0,Navy,9,
13059_NVHP,194428140421,WOMENS FLEX APPEAL 3.0 - MOVING FAST,13059_NVHP,Women,Footwear,Sport,100,4999.0,4999.0,Navy,10,
13062_BKHP,192283951886,WOMENS FLEX APPEAL 3.0,13062_BKHP,Women,Footwear,Sport,100,5499.0,5499.0,Black,6,
13062_BKHP,192283951909,WOMENS FLEX APPEAL 3.0,13062_BKHP,Women,Footwear,Sport,100,5499.0,5499.0,Black,7,
13062_BKHP,192283951923,WOMENS FLEX APPEAL 3.0,13062_BKHP,Women,Footwear,Sport,100,5499.0,5499.0,Black,8,
13062_BKHP,192283951947,WOMENS FLEX APPEAL 3.0,13062_BKHP,Women,Footwear,Sport,100,5499.0,5499.0,Black,9,
13062_BKHP,192283951961,WOMENS FLEX APPEAL 3.0,13062_BKHP,Women,Footwear,Sport,100,5499.0,5499.0,Black,10,
13062_CCLB,192283298370,WOMENS FLEX APPEAL 3.0,13062_CCLB,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,6,
13062_CCLB,192283298394,WOMENS FLEX APPEAL 3.0,13062_CCLB,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,7,
13062_CCLB,192283298417,WOMENS FLEX APPEAL 3.0,13062_CCLB,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,8,
13062_CCLB,192283298431,WOMENS FLEX APPEAL 3.0,13062_CCLB,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,9,
13062_CCLB,192283298455,WOMENS FLEX APPEAL 3.0,13062_CCLB,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,10,
13062_NVHP,192283655937,WOMENS FLEX APPEAL 3.0,13062_NVHP,Women,Footwear,Sport,100,5499.0,5499.0,Navy,6,
13062_NVHP,192283655951,WOMENS FLEX APPEAL 3.0,13062_NVHP,Women,Footwear,Sport,100,5499.0,5499.0,Navy,7,
13062_NVHP,192283655975,WOMENS FLEX APPEAL 3.0,13062_NVHP,Women,Footwear,Sport,100,5499.0,5499.0,Navy,8,
13062_NVHP,192283655999,WOMENS FLEX APPEAL 3.0,13062_NVHP,Women,Footwear,Sport,100,5499.0,5499.0,Navy,9,
13062_NVHP,192283656019,WOMENS FLEX APPEAL 3.0,13062_NVHP,Women,Footwear,Sport,100,5499.0,5499.0,Navy,10,
13064_BKW,192283230424,Womens FLEX APPEAL 3.0-SATELLITE,13064_BKW,Women,Footwear,Sport,100,4999.0,4999.0,Black,6,
13064_BKW,192283230448,Womens FLEX APPEAL 3.0-SATELLITE,13064_BKW,Women,Footwear,Sport,100,4999.0,4999.0,Black,7,
13064_BKW,192283230462,Womens FLEX APPEAL 3.0-SATELLITE,13064_BKW,Women,Footwear,Sport,100,4999.0,4999.0,Black,8,
13064_BKW,192283230486,Womens FLEX APPEAL 3.0-SATELLITE,13064_BKW,Women,Footwear,Sport,100,4999.0,4999.0,Black,9,
13064_BKW,192283230509,Womens FLEX APPEAL 3.0-SATELLITE,13064_BKW,Women,Footwear,Sport,100,4999.0,4999.0,Black,10,
13064_NVGR,192283230301,Womens FLEX APPEAL 3.0-SATELLITE,13064_NVGR,Women,Footwear,Sport,100,4999.0,4999.0,Navy,6,
13064_NVGR,192283230325,Womens FLEX APPEAL 3.0-SATELLITE,13064_NVGR,Women,Footwear,Sport,100,4999.0,4999.0,Navy,7,
13064_NVGR,192283230349,Womens FLEX APPEAL 3.0-SATELLITE,13064_NVGR,Women,Footwear,Sport,100,4999.0,4999.0,Navy,8,
13064_NVGR,192283230363,Womens FLEX APPEAL 3.0-SATELLITE,13064_NVGR,Women,Footwear,Sport,100,4999.0,4999.0,Navy,9,
13064_NVGR,192283230387,Womens FLEX APPEAL 3.0-SATELLITE,13064_NVGR,Women,Footwear,Sport,100,4999.0,4999.0,Navy,10,
13064_WINE,192283230547,Womens FLEX APPEAL 3.0-SATELLITE,13064_WINE,Women,Footwear,Sport,100,4999.0,4999.0,Red,6,
13064_WINE,192283230561,Womens FLEX APPEAL 3.0-SATELLITE,13064_WINE,Women,Footwear,Sport,100,4999.0,4999.0,Red,7,
13064_WINE,192283230585,Womens FLEX APPEAL 3.0-SATELLITE,13064_WINE,Women,Footwear,Sport,100,4999.0,4999.0,Red,8,
13064_WINE,192283230608,Womens FLEX APPEAL 3.0-SATELLITE,13064_WINE,Women,Footwear,Sport,100,4999.0,4999.0,Red,9,
13064_WINE,192283230622,Womens FLEX APPEAL 3.0-SATELLITE,13064_WINE,Women,Footwear,Sport,100,4999.0,4999.0,Red,10,
13067_BKHP,192283978197,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKHP,Women,Footwear,Sport,100,4999.0,4999.0,Black,6,
13067_BKHP,192283978210,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKHP,Women,Footwear,Sport,100,4999.0,4999.0,Black,7,
13067_BKHP,192283978234,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKHP,Women,Footwear,Sport,100,4999.0,4999.0,Black,8,
13067_BKHP,192283978258,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKHP,Women,Footwear,Sport,100,4999.0,4999.0,Black,9,
13067_BKHP,192283978272,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKHP,Women,Footwear,Sport,100,4999.0,4999.0,Black,10,
13067_BKLB,192283985478,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKLB,Women,Footwear,Sport,100,4999.0,4999.0,Black,6,
13067_BKLB,192283985492,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKLB,Women,Footwear,Sport,100,4999.0,4999.0,Black,7,
13067_BKLB,192283985515,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKLB,Women,Footwear,Sport,100,4999.0,4999.0,Black,8,
13067_BKLB,192283985539,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKLB,Women,Footwear,Sport,100,4999.0,4999.0,Black,9,
13067_BKLB,192283985553,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_BKLB,Women,Footwear,Sport,100,4999.0,4999.0,Black,10,
13067_NVCL,192283978432,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_NVCL,Women,Footwear,Sport,100,4999.0,4999.0,Navy,6,
13067_NVCL,192283978456,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_NVCL,Women,Footwear,Sport,100,4999.0,4999.0,Navy,7,
13067_NVCL,192283978470,WOMENS FLEX APPEAL 3.0-INSIDERS,13067_NVCL,Women,Footwear,Sport,100,4999.0,4999.0,Navy,8,
12671_BKHP,192283205071,WOMENS SKECH-AIR DELUXE,12671_BKHP,Women,Footwear,Sport,100,5999.0,5999.0,Black,8,
12671_BKHP,192283205095,WOMENS SKECH-AIR DELUXE,12671_BKHP,Women,Footwear,Sport,100,5999.0,5999.0,Black,9,
12763_BLHP,190872256077,WOMENS FLEX APPEAL2.0-BRIGHTSIDE,12763_BLHP,Women,Footwear,Sport,100,4999.0,4999.0,Blue,7,
12820_GRY,192283254888,WOMENS EMPIRE D'LUX,12820_GRY,Women,Footwear,Sport,100,4799.0,4799.0,Grey,6,
12824_BKAQ,193113165503,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BKAQ,Women,Footwear,Sport,100,4999.0,4999.0,Black,6,
12824_BKAQ,193113165527,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BKAQ,Women,Footwear,Sport,100,4999.0,4999.0,Black,7,
12824_BKAQ,193113165541,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BKAQ,Women,Footwear,Sport,100,4999.0,4999.0,Black,8,
12824_BKAQ,193113165565,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BKAQ,Women,Footwear,Sport,100,4999.0,4999.0,Black,9,
12824_BKAQ,193113165589,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BKAQ,Women,Footwear,Sport,100,4999.0,4999.0,Black,10,
12824_BLU,193113324788,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BLU,Women,Footwear,Sport,100,4999.0,4999.0,Blue,6,
12824_BLU,193113324801,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BLU,Women,Footwear,Sport,100,4999.0,4999.0,Blue,7,
12824_BLU,193113324825,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BLU,Women,Footwear,Sport,100,4999.0,4999.0,Blue,8,
12824_BLU,193113324849,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BLU,Women,Footwear,Sport,100,4999.0,4999.0,Blue,9,
12824_BLU,193113324863,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_BLU,Women,Footwear,Sport,100,4999.0,4999.0,Blue,10,
12824_GYCL,193113165626,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_GYCL,Women,Footwear,Sport,100,4999.0,4999.0,Grey,6,
12824_GYCL,193113165640,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_GYCL,Women,Footwear,Sport,100,4999.0,4999.0,Grey,7,
12824_GYCL,193113165664,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_GYCL,Women,Footwear,Sport,100,4999.0,4999.0,Grey,8,
12824_GYCL,193113165688,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_GYCL,Women,Footwear,Sport,100,4999.0,4999.0,Grey,9,
12824_GYCL,193113165701,WOMENS EMPIRE D'LUX-LIVELY WIND,12824_GYCL,Women,Footwear,Sport,100,4999.0,4999.0,Grey,10,
12825_CCCL,193113050663,WOMENS EMPIRE D'LUX-SPOTTED,12825_CCCL,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,8,
12825_CCCL,193113050687,WOMENS EMPIRE D'LUX-SPOTTED,12825_CCCL,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,9,
12825_CCCL,193113050700,WOMENS EMPIRE D'LUX-SPOTTED,12825_CCCL,Women,Footwear,Sport,100,5499.0,5499.0,Charcoal,10,
12825_NVY,193113050502,WOMENS EMPIRE D'LUX-SPOTTED,12825_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,6,
12825_NVY,193113050526,WOMENS EMPIRE D'LUX-SPOTTED,12825_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,7,
12825_NVY,193113050540,WOMENS EMPIRE D'LUX-SPOTTED,12825_NVY,Women,Footwear,Sport,100,5499.0,5499.0,Navy,8,
12834_ROS,191665952602,WOMENS ULTRA FLEX- FIRST CHOICE,12834_ROS,Women,Footwear,Sport,100,5499.0,5499.0,Red,6,
12834_ROS,191665952626,WOMENS ULTRA FLEX- FIRST CHOICE,12834_ROS,Women,Footwear,Sport,100,5499.0,5499.0,Red,7,
12834_ROS,191665952640,WOMENS ULTRA FLEX- FIRST CHOICE,12834_ROS,Women,Footwear,Sport,100,5499.0,5499.0,Red,8,
12834_ROS,191665952664,WOMENS ULTRA FLEX- FIRST CHOICE,12834_ROS,Women,Footwear,Sport,100,5499.0,5499.0,Red,9,
12834_ROS,191665952688,WOMENS ULTRA FLEX- FIRST CHOICE,12834_ROS,Women,Footwear,Sport,100,5499.0,5499.0,Red,10,
12834_SAGE,192283043017,WOMENS ULTRA FLEX- FIRST CHOICE,12834_SAGE,Women,Footwear,Sport,100,5499.0,5499.0,Green,6,
12834_SAGE,192283043031,WOMENS ULTRA FLEX- FIRST CHOICE,12834_SAGE,Women,Footwear,Sport,100,5499.0,5499.0,Green,7,
12834_SAGE,192283043055,WOMENS ULTRA FLEX- FIRST CHOICE,12834_SAGE,Women,Footwear,Sport,100,5499.0,5499.0,Green,8,
12834_SAGE,192283043079,WOMENS ULTRA FLEX- FIRST CHOICE,12834_SAGE,Women,Footwear,Sport,100,5499.0,5499.0,Green,9,
12834_SAGE,192283043093,WOMENS ULTRA FLEX- FIRST CHOICE,12834_SAGE,Women,Footwear,Sport,100,5499.0,5499.0,Green,10,
12837_BKW,191665567639,WOMENS ULTRA FLEX-FIRST TAKE,12837_BKW,Women,Footwear,Sport,100,5499.0,5499.0,Black,6,
12837_MVE,192283255069,WOMENS ULTRA FLEX-FIRST TAKE,12837_MVE,Women,Footwear,Sport,100,5499.0,5499.0,Purple,9,
12841_LAV,192283229961,Womens ULTRA FLEX-STATEMENTS,12841_LAV,Women,Footwear,Sport,100,5999.0,5999.0,Purple,7,
12843_BURG,192283255403,WOMENS ULTRA FLEX - SALUTATIONS,12843_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,8,
12843_BURG,192283255427,WOMENS ULTRA FLEX - SALUTATIONS,12843_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,9,
12843_BURG,192283255441,WOMENS ULTRA FLEX - SALUTATIONS,12843_BURG,Women,Footwear,Sport,100,5999.0,5999.0,Red,10,
12849_MVE,192283391675,Womens ULTRA FLEX-BRIGHT FUTURE,12849_MVE,Women,Footwear,Sport,100,5999.0,5999.0,Purple,6,
12849_MVE,192283391699,Womens ULTRA FLEX-BRIGHT FUTURE,12849_MVE,Women,Footwear,Sport,100,5999.0,5999.0,Purple,7,
12849_MVE,192283391712,Womens ULTRA FLEX-BRIGHT FUTURE,12849_MVE,Women,Footwear,Sport,100,5999.0,5999.0,Purple,8,
12849_MVE,192283391736,Womens ULTRA FLEX-BRIGHT FUTURE,12849_MVE,Women,Footwear,Sport,100,5999.0,5999.0,Purple,9,
12849_MVE,192283391750,Womens ULTRA FLEX-BRIGHT FUTURE,12849_MVE,Women,Footwear,Sport,100,5999.0,5999.0,Purple,10,
12880_BKW,191665256502,WOMENS STUDIO COMFORT-MIX & MATC,12880_BKW,Women,Footwear,Sport,100,4999.0,4999.0,Black,10,
